course_id,year,month,day,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,df1,df2,df3
40244,2020,12,5,2020-12-05-12-06,2020-12-05-12-08,2020-12-05-12-09,2020-12-05-12-11,2020-12-05-12-06,2020-12-05-12-06,2020-12-05-12-08,2020-12-05-12-12,0,0.5,1,0,5,18,0,0.001388889,0.002777778
40246,2020,12,5,2020-12-05-13-09,2020-12-05-13-11,2020-12-05-13-12,2020-12-05-13-14,2020-12-05-13-11,2020-12-05-13-12,2020-12-05-13-13,2020-12-05-13-15,0,0,1,0,6,19,0.000694444,0.000694444,0.001388889
40248,2020,12,5,2020-12-05-14-12,2020-12-05-14-14,2020-12-05-14-15,2020-12-05-14-17,2020-12-05-14-14,2020-12-05-14-14,2020-12-05-14-16,2020-12-05-14-19,0,0,0,0,7,20,0,0.001388889,0.002083333
40250,2020,12,5,2020-12-05-15-15,2020-12-05-15-17,2020-12-05-15-18,2020-12-05-15-20,2020-12-05-15-15,2020-12-05-15-16,2020-12-05-15-17,2020-12-05-15-19,0,0,0,0,8,21,0.000694444,0.000694444,0.001388889
40256,2020,12,5,2020-12-05-18-34,2020-12-05-18-36,2020-12-05-18-37,2020-12-05-18-39,2020-12-05-18-35,2020-12-05-18-36,2020-12-05-18-37,2020-12-05-18-41,0,0.5,0,0,9,22,0.000694444,0.000694444,0.002777778
40258,2020,12,5,2020-12-05-19-36,2020-12-05-19-37,2020-12-05-19-38,2020-12-05-19-40,2020-12-05-19-38,2020-12-05-19-39,2020-12-05-19-40,2020-12-05-19-43,0,0.5,0.5,0,10,23,0.000694444,0.000694444,0.002083333
40260,2020,12,5,2020-12-05-20-44,2020-12-05-20-45,2020-12-05-20-46,2020-12-05-20-48,2020-12-05-20-45,2020-12-05-20-46,2020-12-05-20-47,2020-12-05-20-49,0,1,0,0,11,24,0.000694444,0.000694444,0.001388889
40232,2020,12,6,2020-12-06-05-29,2020-12-06-05-30,2020-12-06-05-31,2020-12-06-05-33,2020-12-06-05-29,2020-12-06-05-30,2020-12-06-05-31,2020-12-06-05-34,0,0,0,0,1,25,0.000694444,0.000694444,0.002083333
40236,2020,12,6,2020-12-06-07-39,2020-12-06-07-41,2020-12-06-07-42,2020-12-06-07-44,2020-12-06-07-40,2020-12-06-07-41,2020-12-06-07-42,2020-12-06-07-44,0,0,0,0,2,26,0.000694444,0.000694444,0.001388889
40238,2020,12,6,2020-12-06-08-42,2020-12-06-08-44,2020-12-06-08-45,2020-12-06-08-47,2020-12-06-08-43,2020-12-06-08-44,2020-12-06-08-44,2020-12-06-08-47,0,0,0,0,3,27,0.000694444,0,0.002083333
40240,2020,12,6,2020-12-06-09-56,2020-12-06-09-58,2020-12-06-09-59,2020-12-06-10-01,2020-12-06-09-56,2020-12-06-09-57,2020-12-06-09-59,2020-12-06-10-02,0,0,0,0,4,28,0.000694444,0.001388889,0.002083333
40242,2020,12,6,2020-12-06-11-03,2020-12-06-11-05,2020-12-06-11-06,2020-12-06-11-08,2020-12-06-11-04,2020-12-06-11-05,2020-12-06-11-06,2020-12-06-11-09,0,0.5,1,0,5,29,0.000694444,0.000694444,0.002083333
40244,2020,12,6,2020-12-06-12-06,2020-12-06-12-08,2020-12-06-12-09,2020-12-06-12-11,2020-12-06-12-07,2020-12-06-12-08,2020-12-06-12-09,2020-12-06-12-12,0,0,0,0,6,30,0.000694444,0.000694444,0.002083333
40246,2020,12,6,2020-12-06-13-09,2020-12-06-13-11,2020-12-06-13-12,2020-12-06-13-14,2020-12-06-13-12,2020-12-06-13-13,2020-12-06-13-14,2020-12-06-13-16,0,0,1,0,7,31,0.000694444,0.000694444,0.001388889
40248,2020,12,6,2020-12-06-14-12,2020-12-06-14-14,2020-12-06-14-15,2020-12-06-14-17,2020-12-06-14-14,2020-12-06-14-14,2020-12-06-14-15,2020-12-06-14-20,0,0,1,0,8,32,0,0.000694444,0.003472222
40250,2020,12,6,2020-12-06-15-15,2020-12-06-15-17,2020-12-06-15-18,2020-12-06-15-20,2020-12-06-15-17,2020-12-06-15-18,2020-12-06-15-19,2020-12-06-15-23,0,0.5,1,0,9,33,0.000694444,0.000694444,0.002777778
40252,2020,12,6,2020-12-06-16-26,2020-12-06-16-28,2020-12-06-16-29,2020-12-06-16-31,2020-12-06-16-26,2020-12-06-16-27,2020-12-06-16-29,2020-12-06-16-31,0,0,0.5,0,10,34,0.000694444,0.001388889,0.001388889
40254,2020,12,6,2020-12-06-17-31,2020-12-06-17-33,2020-12-06-17-34,2020-12-06-17-36,2020-12-06-17-33,2020-12-06-17-34,2020-12-06-17-35,2020-12-06-17-37,0,0.5,0,0,11,35,0.000694444,0.000694444,0.001388889
40256,2020,12,6,2020-12-06-18-34,2020-12-06-18-36,2020-12-06-18-37,2020-12-06-18-39,2020-12-06-18-35,2020-12-06-18-36,2020-12-06-18-37,2020-12-06-18-41,0,0,0,0,12,36,0.000694444,0.000694444,0.002777778
40258,2020,12,6,2020-12-06-19-36,2020-12-06-19-37,2020-12-06-19-38,2020-12-06-19-40,2020-12-06-19-40,2020-12-06-19-40,2020-12-06-19-41,2020-12-06-19-45,0,0,0,0,13,37,0,0.000694444,0.002777778
40260,2020,12,6,2020-12-06-20-44,2020-12-06-20-45,2020-12-06-20-46,2020-12-06-20-48,2020-12-06-20-47,2020-12-06-20-47,2020-12-06-20-48,2020-12-06-20-51,0,0,0,0,14,38,0,0.000694444,0.002083333
39965,2020,12,7,2020-12-07-08-58,2020-12-07-09-00,2020-12-07-09-02,2020-12-07-09-05,2020-12-07-09-00,2020-12-07-09-01,2020-12-07-09-03,2020-12-07-09-06,0,0,1,0.5,1,39,0.000694444,0.001388889,0.002083333
39967,2020,12,7,2020-12-07-10-28,2020-12-07-10-30,2020-12-07-10-32,2020-12-07-10-35,2020-12-07-10-29,2020-12-07-10-30,2020-12-07-10-31,2020-12-07-10-36,0,1,1,0,2,40,0.000694444,0.000694444,0.003472222
39969,2020,12,7,2020-12-07-11-39,2020-12-07-11-41,2020-12-07-11-43,2020-12-07-11-46,2020-12-07-11-40,2020-12-07-11-41,2020-12-07-11-42,2020-12-07-11-46,0,0,1,0,3,41,0.000694444,0.000694444,0.002777778
39971,2020,12,7,2020-12-07-12-50,2020-12-07-12-52,2020-12-07-12-54,2020-12-07-12-57,2020-12-07-12-53,2020-12-07-12-54,2020-12-07-12-55,2020-12-07-12-58,0,0.5,0.5,0,4,42,0.000694444,0.000694444,0.002083333
39973,2020,12,7,2020-12-07-14-01,2020-12-07-14-03,2020-12-07-14-05,2020-12-07-14-08,2020-12-07-14-03,2020-12-07-14-04,2020-12-07-14-05,2020-12-07-14-08,0,1,1,0,5,43,0.000694444,0.000694444,0.002083333
39975,2020,12,7,2020-12-07-15-12,2020-12-07-15-14,2020-12-07-15-16,2020-12-07-15-19,2020-12-07-15-12,2020-12-07-15-13,2020-12-07-15-15,2020-12-07-15-20,0,1,2,0,6,44,0.000694444,0.001388889,0.003472222
39977,2020,12,7,2020-12-07-16-29,2020-12-07-16-31,2020-12-07-16-33,2020-12-07-16-36,2020-12-07-16-30,2020-12-07-16-31,2020-12-07-16-32,2020-12-07-16-36,0,1,1,0,7,45,0.000694444,0.000694444,0.002777778
39979,2020,12,7,2020-12-07-17-41,2020-12-07-17-43,2020-12-07-17-45,2020-12-07-17-48,2020-12-07-17-41,2020-12-07-17-43,2020-12-07-17-44,2020-12-07-17-50,0,1,1,0,8,46,0.001388889,0.000694444,0.004166667
39983,2020,12,7,2020-12-07-19-59,2020-12-07-20-00,2020-12-07-20-02,2020-12-07-20-04,2020-12-07-19-59,2020-12-07-20-00,2020-12-07-20-01,2020-12-07-20-08,0,0.5,4,0,9,47,0.000694444,0.000694444,0.004861111
39985,2020,12,7,2020-12-07-21-10,2020-12-07-21-11,2020-12-07-21-13,2020-12-07-21-15,2020-12-07-21-10,2020-12-07-21-11,2020-12-07-21-12,2020-12-07-21-15,0,0,0.5,0,10,48,0.000694444,0.000694444,0.002083333
39959,2020,12,8,2020-12-08-05-30,2020-12-08-05-31,2020-12-08-05-33,2020-12-08-05-35,2020-12-08-05-30,2020-12-08-05-31,2020-12-08-05-32,2020-12-08-05-35,0,0,1,0,1,49,0.000694444,0.000694444,0.002083333
39961,2020,12,8,2020-12-08-06-42,2020-12-08-06-43,2020-12-08-06-45,2020-12-08-06-47,2020-12-08-06-44,2020-12-08-06-44,2020-12-08-06-45,2020-12-08-06-49,0,0.5,1,0,2,50,0,0.000694444,0.002777778
39963,2020,12,8,2020-12-08-07-44,2020-12-08-07-46,2020-12-08-07-48,2020-12-08-07-51,2020-12-08-07-45,2020-12-08-07-46,2020-12-08-07-47,2020-12-08-07-51,0,0.5,1,0,3,51,0.000694444,0.000694444,0.002777778
39965,2020,12,8,2020-12-08-08-58,2020-12-08-09-00,2020-12-08-09-02,2020-12-08-09-05,2020-12-08-09-00,2020-12-08-09-01,2020-12-08-09-02,2020-12-08-09-05,0,1,1,0.5,4,52,0.000694444,0.000694444,0.002083333
39967,2020,12,8,2020-12-08-10-28,2020-12-08-10-30,2020-12-08-10-32,2020-12-08-10-35,2020-12-08-10-30,2020-12-08-10-30,2020-12-08-10-32,2020-12-08-10-35,0,1,1,0.5,5,53,0,0.001388889,0.002083333
39969,2020,12,8,2020-12-08-11-39,2020-12-08-11-41,2020-12-08-11-43,2020-12-08-11-46,2020-12-08-11-41,2020-12-08-11-42,2020-12-08-11-43,2020-12-08-11-47,0,1,1,0,6,54,0.000694444,0.000694444,0.002777778
39971,2020,12,8,2020-12-08-12-50,2020-12-08-12-52,2020-12-08-12-54,2020-12-08-12-57,2020-12-08-12-52,2020-12-08-12-52,2020-12-08-12-53,2020-12-08-12-57,0,0.5,0,0.5,7,55,0,0.000694444,0.002777778
39973,2020,12,8,2020-12-08-14-01,2020-12-08-14-03,2020-12-08-14-05,2020-12-08-14-08,2020-12-08-14-02,2020-12-08-14-03,2020-12-08-14-05,2020-12-08-14-08,0,0.5,1,0,8,56,0.000694444,0.001388889,0.002083333
39975,2020,12,8,2020-12-08-15-12,2020-12-08-15-14,2020-12-08-15-16,2020-12-08-15-19,2020-12-08-15-14,2020-12-08-15-15,2020-12-08-15-16,2020-12-08-15-19,0,0.5,1,0,9,57,0.000694444,0.000694444,0.002083333
39977,2020,12,8,2020-12-08-16-29,2020-12-08-16-31,2020-12-08-16-33,2020-12-08-16-36,2020-12-08-16-29,2020-12-08-16-30,2020-12-08-16-32,2020-12-08-16-35,0,1,1,0.5,10,58,0.000694444,0.001388889,0.002083333
39979,2020,12,8,2020-12-08-17-41,2020-12-08-17-43,2020-12-08-17-45,2020-12-08-17-48,2020-12-08-17-42,2020-12-08-17-43,2020-12-08-17-44,2020-12-08-17-49,0,1,1,0,11,59,0.000694444,0.000694444,0.003472222
39981,2020,12,8,2020-12-08-18-52,2020-12-08-18-54,2020-12-08-18-56,2020-12-08-18-59,2020-12-08-18-53,2020-12-08-18-54,2020-12-08-18-55,2020-12-08-18-59,0,1,2,0.5,12,60,0.000694444,0.000694444,0.002777778
39983,2020,12,8,2020-12-08-19-59,2020-12-08-20-00,2020-12-08-20-02,2020-12-08-20-04,2020-12-08-20-00,2020-12-08-20-00,2020-12-08-20-01,2020-12-08-20-03,0,0,0.5,0,13,61,0,0.000694444,0.001388889
39961,2020,12,9,2020-12-09-06-42,2020-12-09-06-43,2020-12-09-06-45,2020-12-09-06-47,2020-12-09-06-44,2020-12-09-06-45,2020-12-09-06-46,2020-12-09-06-49,0,0.5,0,0,1,62,0.000694444,0.000694444,0.002083333
39963,2020,12,9,2020-12-09-07-44,2020-12-09-07-46,2020-12-09-07-48,2020-12-09-07-51,2020-12-09-07-45,2020-12-09-07-45,2020-12-09-07-47,2020-12-09-07-51,0,1,0,0,2,63,0,0.001388889,0.002777778
39965,2020,12,9,2020-12-09-08-58,2020-12-09-09-00,2020-12-09-09-02,2020-12-09-09-05,2020-12-09-09-00,2020-12-09-09-01,2020-12-09-09-02,2020-12-09-09-05,0,1,0,0,3,64,0.000694444,0.000694444,0.002083333
39967,2020,12,9,2020-12-09-10-28,2020-12-09-10-30,2020-12-09-10-32,2020-12-09-10-35,2020-12-09-10-30,2020-12-09-10-30,2020-12-09-10-32,2020-12-09-10-35,0,0,1,0,4,65,0,0.001388889,0.002083333
39969,2020,12,9,2020-12-09-11-39,2020-12-09-11-41,2020-12-09-11-43,2020-12-09-11-46,2020-12-09-11-41,2020-12-09-11-42,2020-12-09-11-43,2020-12-09-11-45,0,0,0,0,5,66,0.000694444,0.000694444,0.001388889
39971,2020,12,9,2020-12-09-12-50,2020-12-09-12-52,2020-12-09-12-54,2020-12-09-12-57,2020-12-09-12-52,2020-12-09-12-52,2020-12-09-12-53,2020-12-09-12-57,0,0.5,0.5,0.5,6,67,0,0.000694444,0.002777778
39975,2020,12,9,2020-12-09-15-12,2020-12-09-15-14,2020-12-09-15-16,2020-12-09-15-19,2020-12-09-15-13,2020-12-09-15-15,2020-12-09-15-16,2020-12-09-15-21,0,1,1,0,7,68,0.001388889,0.000694444,0.003472222
39977,2020,12,9,2020-12-09-16-29,2020-12-09-16-31,2020-12-09-16-33,2020-12-09-16-36,2020-12-09-16-30,2020-12-09-16-32,2020-12-09-16-33,2020-12-09-16-37,0,1,1,0,8,69,0.001388889,0.000694444,0.002777778
39979,2020,12,9,2020-12-09-17-41,2020-12-09-17-43,2020-12-09-17-45,2020-12-09-17-48,2020-12-09-17-43,2020-12-09-17-44,2020-12-09-17-45,2020-12-09-17-50,0,0,0,0,9,70,0.000694444,0.000694444,0.003472222
39981,2020,12,9,2020-12-09-18-52,2020-12-09-18-54,2020-12-09-18-56,2020-12-09-18-59,2020-12-09-18-54,2020-12-09-18-54,2020-12-09-18-56,2020-12-09-18-59,0,0,1,0,10,71,0,0.001388889,0.002083333
39983,2020,12,9,2020-12-09-19-59,2020-12-09-20-00,2020-12-09-20-02,2020-12-09-20-04,2020-12-09-20-01,2020-12-09-20-02,2020-12-09-20-03,2020-12-09-20-05,0,0,1,0,11,72,0.000694444,0.000694444,0.001388889
39985,2020,12,9,2020-12-09-21-10,2020-12-09-21-11,2020-12-09-21-13,2020-12-09-21-15,2020-12-09-21-12,2020-12-09-21-13,2020-12-09-21-14,2020-12-09-21-17,0,0,0,0,12,73,0.000694444,0.000694444,0.002083333
39959,2020,12,10,2020-12-10-05-30,2020-12-10-05-31,2020-12-10-05-33,2020-12-10-05-35,2020-12-10-05-29,2020-12-10-05-30,2020-12-10-05-32,2020-12-10-05-35,0,0,0,0,1,74,0.000694444,0.001388889,0.002083333
39963,2020,12,10,2020-12-10-07-44,2020-12-10-07-46,2020-12-10-07-48,2020-12-10-07-51,2020-12-10-07-45,2020-12-10-07-46,2020-12-10-07-47,2020-12-10-07-51,0,0.5,0,0,2,75,0.000694444,0.000694444,0.002777778
39965,2020,12,10,2020-12-10-08-58,2020-12-10-09-00,2020-12-10-09-02,2020-12-10-09-05,2020-12-10-09-00,2020-12-10-09-01,2020-12-10-09-02,2020-12-10-09-05,0,0,0,0,3,76,0.000694444,0.000694444,0.002083333
39971,2020,12,10,2020-12-10-12-50,2020-12-10-12-52,2020-12-10-12-54,2020-12-10-12-57,2020-12-10-12-51,2020-12-10-12-53,2020-12-10-12-54,2020-12-10-12-57,0,0,0,0,4,77,0.001388889,0.000694444,0.002083333
39973,2020,12,10,2020-12-10-14-01,2020-12-10-14-03,2020-12-10-14-05,2020-12-10-14-08,2020-12-10-14-00,2020-12-10-14-01,2020-12-10-14-03,2020-12-10-14-06,0,0.5,1,1,5,78,0.000694444,0.001388889,0.002083333
39975,2020,12,10,2020-12-10-15-12,2020-12-10-15-14,2020-12-10-15-16,2020-12-10-15-19,2020-12-10-15-11,2020-12-10-15-13,2020-12-10-15-14,2020-12-10-15-17,0,0,1,0.5,6,79,0.001388889,0.000694444,0.002083333
39979,2020,12,10,2020-12-10-17-41,2020-12-10-17-43,2020-12-10-17-45,2020-12-10-17-48,2020-12-10-17-43,2020-12-10-17-43,2020-12-10-17-44,2020-12-10-17-47,0,0,1,0,7,80,0,0.000694444,0.002083333
39981,2020,12,10,2020-12-10-18-52,2020-12-10-18-54,2020-12-10-18-56,2020-12-10-18-59,2020-12-10-18-53,2020-12-10-18-54,2020-12-10-18-55,2020-12-10-18-57,0,0,1,0,8,81,0.000694444,0.000694444,0.001388889
39983,2020,12,10,2020-12-10-19-59,2020-12-10-20-00,2020-12-10-20-02,2020-12-10-20-04,2020-12-10-19-59,2020-12-10-20-00,2020-12-10-20-01,2020-12-10-20-05,0,0,1,0,9,82,0.000694444,0.000694444,0.002777778
39985,2020,12,10,2020-12-10-21-10,2020-12-10-21-11,2020-12-10-21-13,2020-12-10-21-15,2020-12-10-21-09,2020-12-10-21-10,2020-12-10-21-11,2020-12-10-21-13,0,0,0,1,10,83,0.000694444,0.000694444,0.001388889
39959,2020,12,11,2020-12-11-05-30,2020-12-11-05-31,2020-12-11-05-33,2020-12-11-05-35,2020-12-11-05-30,2020-12-11-05-30,2020-12-11-05-31,2020-12-11-05-35,0,0.5,0.5,0,1,1,0,0.000694444,0.002777778
39961,2020,12,11,2020-12-11-06-42,2020-12-11-06-43,2020-12-11-06-45,2020-12-11-06-47,2020-12-11-06-42,2020-12-11-06-42,2020-12-11-06-43,2020-12-11-06-47,0,0,0,0,2,2,0,0.000694444,0.002777778
39963,2020,12,11,2020-12-11-07-44,2020-12-11-07-46,2020-12-11-07-48,2020-12-11-07-51,2020-12-11-07-43,2020-12-11-07-44,2020-12-11-07-45,2020-12-11-07-49,0,1,1,0.5,3,3,0.000694444,0.000694444,0.002777778
39965,2020,12,11,2020-12-11-08-58,2020-12-11-09-00,2020-12-11-09-02,2020-12-11-09-05,2020-12-11-09-00,2020-12-11-09-01,2020-12-11-09-02,2020-12-11-09-05,0,0.5,0,0,4,4,0.000694444,0.000694444,0.002083333
39967,2020,12,11,2020-12-11-10-28,2020-12-11-10-30,2020-12-11-10-32,2020-12-11-10-35,2020-12-11-10-29,2020-12-11-10-30,2020-12-11-10-31,2020-12-11-10-35,0,0,0,0,5,5,0.000694444,0.000694444,0.002777778
39969,2020,12,11,2020-12-11-11-39,2020-12-11-11-41,2020-12-11-11-43,2020-12-11-11-46,2020-12-11-11-40,2020-12-11-11-41,2020-12-11-11-42,2020-12-11-11-45,0,0,1,0,6,6,0.000694444,0.000694444,0.002083333
39971,2020,12,11,2020-12-11-12-50,2020-12-11-12-52,2020-12-11-12-54,2020-12-11-12-57,2020-12-11-12-53,2020-12-11-12-54,2020-12-11-12-55,2020-12-11-12-59,0,0.5,1,0,7,7,0.000694444,0.000694444,0.002777778
39973,2020,12,11,2020-12-11-14-01,2020-12-11-14-03,2020-12-11-14-05,2020-12-11-14-08,2020-12-11-14-02,2020-12-11-14-03,2020-12-11-14-04,2020-12-11-14-08,0,0,1,0,8,8,0.000694444,0.000694444,0.002777778
39975,2020,12,11,2020-12-11-15-12,2020-12-11-15-14,2020-12-11-15-16,2020-12-11-15-19,2020-12-11-15-13,2020-12-11-15-14,2020-12-11-15-15,2020-12-11-15-19,0,1,1,0,9,9,0.000694444,0.000694444,0.002777778
39977,2020,12,11,2020-12-11-16-29,2020-12-11-16-31,2020-12-11-16-33,2020-12-11-16-36,2020-12-11-16-30,2020-12-11-16-31,2020-12-11-16-33,2020-12-11-16-35,0,1,1,1,10,10,0.000694444,0.001388889,0.001388889
39979,2020,12,11,2020-12-11-17-41,2020-12-11-17-43,2020-12-11-17-45,2020-12-11-17-48,2020-12-11-17-43,2020-12-11-17-44,2020-12-11-17-46,2020-12-11-17-51,0,1,1,0,11,11,0.000694444,0.001388889,0.003472222
39981,2020,12,11,2020-12-11-18-52,2020-12-11-18-54,2020-12-11-18-56,2020-12-11-18-59,2020-12-11-18-53,2020-12-11-18-54,2020-12-11-18-55,2020-12-11-18-59,0,0,1,0.5,12,12,0.000694444,0.000694444,0.002777778
39983,2020,12,11,2020-12-11-19-59,2020-12-11-20-00,2020-12-11-20-02,2020-12-11-20-04,2020-12-11-20-00,2020-12-11-20-01,2020-12-11-20-02,2020-12-11-20-05,0,0,0,0,13,13,0.000694444,0.000694444,0.002083333
39985,2020,12,11,2020-12-11-21-10,2020-12-11-21-11,2020-12-11-21-13,2020-12-11-21-15,2020-12-11-21-11,2020-12-11-21-12,2020-12-11-21-13,2020-12-11-21-15,0,0,0,0,14,14,0.000694444,0.000694444,0.001388889
40232,2020,12,12,2020-12-12-05-29,2020-12-12-05-30,2020-12-12-05-31,2020-12-12-05-33,2020-12-12-05-28,2020-12-12-05-29,2020-12-12-05-30,2020-12-12-05-33,0,0,1,0,1,15,0.000694444,0.000694444,0.002083333
40234,2020,12,12,2020-12-12-06-29,2020-12-12-06-30,2020-12-12-06-31,2020-12-12-06-33,2020-12-12-06-28,2020-12-12-06-29,2020-12-12-06-30,2020-12-12-06-33,0,0,0,0,2,16,0.000694444,0.000694444,0.002083333
40236,2020,12,12,2020-12-12-07-39,2020-12-12-07-41,2020-12-12-07-42,2020-12-12-07-44,2020-12-12-07-40,2020-12-12-07-40,2020-12-12-07-41,2020-12-12-07-43,0,0,0,0,3,17,0,0.000694444,0.001388889
40240,2020,12,12,2020-12-12-09-56,2020-12-12-09-58,2020-12-12-09-59,2020-12-12-10-01,2020-12-12-09-56,2020-12-12-09-56,2020-12-12-09-58,2020-12-12-10-02,0,0.5,0,0,4,18,0,0.001388889,0.002777778
40242,2020,12,12,2020-12-12-11-03,2020-12-12-11-05,2020-12-12-11-06,2020-12-12-11-08,2020-12-12-11-03,2020-12-12-11-04,2020-12-12-11-05,2020-12-12-11-08,0,1,0,0,5,19,0.000694444,0.000694444,0.002083333
40246,2020,12,12,2020-12-12-13-09,2020-12-12-13-11,2020-12-12-13-12,2020-12-12-13-14,2020-12-12-13-11,2020-12-12-13-12,2020-12-12-13-13,2020-12-12-13-16,0,0,1,0,6,20,0.000694444,0.000694444,0.002083333
40248,2020,12,12,2020-12-12-14-12,2020-12-12-14-14,2020-12-12-14-15,2020-12-12-14-17,2020-12-12-14-14,2020-12-12-14-15,2020-12-12-14-16,2020-12-12-14-20,0,1,1,0,7,21,0.000694444,0.000694444,0.002777778
40250,2020,12,12,2020-12-12-15-15,2020-12-12-15-17,2020-12-12-15-18,2020-12-12-15-20,2020-12-12-15-17,2020-12-12-15-18,2020-12-12-15-19,2020-12-12-15-21,0,0,1,0,8,22,0.000694444,0.000694444,0.001388889
40252,2020,12,12,2020-12-12-16-26,2020-12-12-16-28,2020-12-12-16-29,2020-12-12-16-31,2020-12-12-16-28,2020-12-12-16-28,2020-12-12-16-29,2020-12-12-16-33,0,1,0,0,9,23,0,0.000694444,0.002777778
40254,2020,12,12,2020-12-12-17-31,2020-12-12-17-33,2020-12-12-17-34,2020-12-12-17-36,2020-12-12-17-33,2020-12-12-17-34,2020-12-12-17-35,2020-12-12-17-37,0,0,0,0,10,24,0.000694444,0.000694444,0.001388889
40256,2020,12,12,2020-12-12-18-34,2020-12-12-18-36,2020-12-12-18-37,2020-12-12-18-39,2020-12-12-18-34,2020-12-12-18-35,2020-12-12-18-36,2020-12-12-18-39,0,1,0,0,11,25,0.000694444,0.000694444,0.002083333
40258,2020,12,12,2020-12-12-19-36,2020-12-12-19-37,2020-12-12-19-38,2020-12-12-19-40,2020-12-12-19-37,2020-12-12-19-38,2020-12-12-19-38,2020-12-12-19-41,0,0,0,0,12,26,0.000694444,0,0.002083333
40232,2020,12,13,2020-12-13-05-29,2020-12-13-05-30,2020-12-13-05-31,2020-12-13-05-33,2020-12-13-05-30,2020-12-13-05-30,2020-12-13-05-31,2020-12-13-05-33,0,0,0,0,1,27,0,0.000694444,0.001388889
40234,2020,12,13,2020-12-13-06-29,2020-12-13-06-30,2020-12-13-06-31,2020-12-13-06-33,2020-12-13-06-30,2020-12-13-06-31,2020-12-13-06-32,2020-12-13-06-35,0,0,0,0,2,28,0.000694444,0.000694444,0.002083333
40236,2020,12,13,2020-12-13-07-39,2020-12-13-07-41,2020-12-13-07-42,2020-12-13-07-44,2020-12-13-07-41,2020-12-13-07-42,2020-12-13-07-43,2020-12-13-07-47,0,0,0.5,0,3,29,0.000694444,0.000694444,0.002777778
40238,2020,12,13,2020-12-13-08-42,2020-12-13-08-44,2020-12-13-08-45,2020-12-13-08-47,2020-12-13-08-43,2020-12-13-08-44,2020-12-13-08-45,2020-12-13-08-47,0,0.5,1,0.5,4,30,0.000694444,0.000694444,0.001388889
40240,2020,12,13,2020-12-13-09-56,2020-12-13-09-58,2020-12-13-09-59,2020-12-13-10-01,2020-12-13-09-57,2020-12-13-09-58,2020-12-13-09-59,2020-12-13-10-03,0,0,0,0,5,31,0.000694444,0.000694444,0.002777778
40242,2020,12,13,2020-12-13-11-03,2020-12-13-11-05,2020-12-13-11-06,2020-12-13-11-08,2020-12-13-11-04,2020-12-13-11-05,2020-12-13-11-06,2020-12-13-11-09,0,0,0,0,6,32,0.000694444,0.000694444,0.002083333
40244,2020,12,13,2020-12-13-12-06,2020-12-13-12-08,2020-12-13-12-09,2020-12-13-12-11,2020-12-13-12-07,2020-12-13-12-08,2020-12-13-12-09,2020-12-13-12-11,0,0,0,0,7,33,0.000694444,0.000694444,0.001388889
40246,2020,12,13,2020-12-13-13-09,2020-12-13-13-11,2020-12-13-13-12,2020-12-13-13-14,2020-12-13-13-11,2020-12-13-13-12,2020-12-13-13-12,2020-12-13-13-15,0,0,0,0,8,34,0.000694444,0,0.002083333
40248,2020,12,13,2020-12-13-14-12,2020-12-13-14-14,2020-12-13-14-15,2020-12-13-14-17,2020-12-13-14-12,2020-12-13-14-13,2020-12-13-14-14,2020-12-13-14-17,0,0.5,0,0,9,35,0.000694444,0.000694444,0.002083333
40250,2020,12,13,2020-12-13-15-15,2020-12-13-15-17,2020-12-13-15-18,2020-12-13-15-20,2020-12-13-15-16,2020-12-13-15-16,2020-12-13-15-17,2020-12-13-15-21,0,0,0.5,0,10,36,0,0.000694444,0.002777778
40252,2020,12,13,2020-12-13-16-26,2020-12-13-16-28,2020-12-13-16-29,2020-12-13-16-31,2020-12-13-16-28,2020-12-13-16-29,2020-12-13-16-30,2020-12-13-16-33,0,0,0,0,11,37,0.000694444,0.000694444,0.002083333
40256,2020,12,13,2020-12-13-18-34,2020-12-13-18-36,2020-12-13-18-37,2020-12-13-18-39,2020-12-13-18-34,2020-12-13-18-35,2020-12-13-18-36,2020-12-13-18-39,0,0,0,0,12,38,0.000694444,0.000694444,0.002083333
40258,2020,12,13,2020-12-13-19-36,2020-12-13-19-37,2020-12-13-19-38,2020-12-13-19-40,2020-12-13-19-38,2020-12-13-19-38,2020-12-13-19-39,2020-12-13-19-43,0,0,0,0,13,39,0,0.000694444,0.002777778
40260,2020,12,13,2020-12-13-20-44,2020-12-13-20-45,2020-12-13-20-46,2020-12-13-20-48,2020-12-13-20-43,2020-12-13-20-44,2020-12-13-20-45,2020-12-13-20-47,0,0,0.5,0,14,40,0.000694444,0.000694444,0.001388889
39971,2020,12,14,2020-12-14-12-50,2020-12-14-12-52,2020-12-14-12-54,2020-12-14-12-57,2020-12-14-12-52,2020-12-14-12-53,2020-12-14-12-53,2020-12-14-12-56,0,0,0.5,0,1,41,0.000694444,0,0.002083333
39973,2020,12,14,2020-12-14-14-01,2020-12-14-14-03,2020-12-14-14-05,2020-12-14-14-08,2020-12-14-14-01,2020-12-14-14-03,2020-12-14-14-05,2020-12-14-14-10,0,1,1,0,2,42,0.001388889,0.001388889,0.003472222
